price,sqft_living,sqft_above,bathrooms,view,sqft_basement,condition
575000.0,1280.0,860.0,1.75,0.0,420.0,4.0
639000.0,2150.0,2150.0,2.5,0.0,0.0,4.0
710000.0,1790.0,1040.0,1.0,0.0,750.0,2.0
675000.0,1990.0,1990.0,2.25,0.0,0.0,3.0
405000.0,2430.0,2430.0,2.5,0.0,0.0,5.0
615000.0,2820.0,1860.0,2.75,0.0,960.0,4.0
490000.0,1910.0,1010.0,1.0,0.0,900.0,3.0
467000.0,1270.0,1040.0,2.25,0.0,230.0,3.0
480000.0,2050.0,1180.0,2.75,0.0,870.0,4.0
755000.0,2150.0,1270.0,2.0,0.0,880.0,6.0
760000.0,2450.0,1630.0,1.75,2.0,820.0,4.0
387000.0,1230.0,960.0,2.25,0.0,270.0,2.0
925000.0,2260.0,2260.0,2.25,0.0,0.0,4.0
415000.0,1050.0,1050.0,1.0,0.0,0.0,2.0
263000.0,1570.0,1570.0,1.75,0.0,0.0,3.0
519900.0,1820.0,1820.0,2.0,0.0,0.0,4.0
570000.0,1540.0,1190.0,1.75,0.0,350.0,2.0
450000.0,2060.0,2060.0,1.5,0.0,0.0,3.0
300000.0,1090.0,1090.0,1.0,0.0,0.0,3.0
320000.0,1480.0,1480.0,1.75,0.0,0.0,3.0
387500.0,1320.0,1320.0,1.0,0.0,0.0,4.0
458000.0,2140.0,1470.0,2.25,0.0,670.0,1.0
380000.0,2800.0,2800.0,3.0,0.0,0.0,4.0
200000.0,1050.0,1050.0,1.0,0.0,0.0,3.0
385000.0,1490.0,1490.0,1.5,0.0,0.0,3.0
396675.0,1730.0,1730.0,1.0,0.0,0.0,2.0
452000.0,1210.0,1210.0,1.0,0.0,0.0,4.0
426000.0,2800.0,2800.0,2.5,0.0,0.0,4.0
792000.0,1570.0,1570.0,1.5,0.0,0.0,3.0
315000.0,1400.0,1140.0,2.25,0.0,260.0,3.0
326000.0,1880.0,1880.0,3.0,0.0,0.0,6.0
268500.0,790.0,790.0,1.0,0.0,0.0,2.0
440000.0,1300.0,1300.0,1.75,0.0,0.0,2.0
300000.0,2120.0,1060.0,1.0,0.0,1060.0,3.0
525000.0,1540.0,1540.0,1.5,0.0,0.0,3.0
978000.0,2620.0,1720.0,2.75,2.0,900.0,4.0
1125000.0,2880.0,2180.0,3.0,0.0,700.0,6.0
700000.0,1680.0,1680.0,1.0,0.0,0.0,4.0
315000.0,790.0,790.0,1.0,0.0,0.0,2.0
309000.0,1092.0,1092.0,1.0,0.0,0.0,3.0
219950.0,1650.0,1090.0,1.5,0.0,560.0,3.0
289000.0,2090.0,2090.0,2.5,0.0,0.0,3.0
210000.0,2180.0,1180.0,1.75,0.0,1000.0,4.0
260000.0,1990.0,1990.0,2.5,0.0,0.0,4.0
699000.0,2650.0,2650.0,2.5,0.0,0.0,4.0
299950.0,910.0,740.0,1.0,0.0,170.0,3.0
749950.0,2770.0,2770.0,2.5,2.0,0.0,3.0
1100000.0,2390.0,2390.0,2.0,1.0,0.0,3.0
555000.0,3050.0,3050.0,2.5,0.0,0.0,3.0
384000.0,1700.0,1700.0,2.5,0.0,0.0,3.0
499950.0,3200.0,3200.0,3.5,0.0,0.0,5.0
430000.0,1200.0,1200.0,1.75,0.0,0.0,3.0
350000.0,2220.0,2220.0,2.25,0.0,0.0,4.0
620000.0,2480.0,2480.0,2.5,0.0,0.0,3.0
765000.0,2560.0,1760.0,2.25,0.0,800.0,4.0
250000.0,2500.0,1500.0,1.5,0.0,1000.0,4.0
376000.0,1150.0,1150.0,1.0,0.0,0.0,2.0
475000.0,1650.0,1150.0,1.75,0.0,500.0,4.0
120750.0,1140.0,1140.0,1.75,0.0,0.0,3.0
330000.0,1180.0,1180.0,1.0,0.0,0.0,3.0
619500.0,1700.0,1700.0,2.5,0.0,0.0,3.0
345000.0,1240.0,1240.0,1.5,0.0,0.0,3.0
598000.0,2890.0,2890.0,2.25,0.0,0.0,5.0
335000.0,1060.0,1060.0,1.0,0.0,0.0,3.0
372500.0,1590.0,1590.0,1.75,0.0,0.0,4.0
300000.0,2860.0,2860.0,5.25,0.0,0.0,6.0
194000.0,820.0,760.0,1.0,0.0,60.0,1.0
507500.0,2020.0,1020.0,2.0,0.0,1000.0,3.0
325000.0,1870.0,1170.0,2.25,0.0,700.0,4.0
329900.0,2170.0,2170.0,2.5,0.0,0.0,3.0
329000.0,1600.0,830.0,2.5,0.0,770.0,4.0
494000.0,2090.0,1250.0,1.75,0.0,840.0,4.0
206000.0,1700.0,1700.0,2.0,0.0,0.0,4.0
423000.0,1940.0,970.0,1.75,0.0,970.0,4.0
259000.0,1320.0,1320.0,1.0,0.0,0.0,3.0
879950.0,3500.0,1830.0,2.25,4.0,1670.0,4.0
345600.0,2800.0,2800.0,3.5,0.0,0.0,5.0
395000.0,1080.0,1080.0,1.5,0.0,0.0,3.0
625000.0,3550.0,3550.0,2.5,0.0,0.0,4.0
439000.0,2010.0,1510.0,2.0,0.0,500.0,3.0
380000.0,1690.0,1380.0,1.75,0.0,310.0,3.0
440000.0,1270.0,1270.0,1.5,0.0,0.0,3.0
415000.0,1970.0,1680.0,2.25,0.0,290.0,3.0
860000.0,3160.0,3160.0,2.75,0.0,0.0,4.0
500000.0,1210.0,1210.0,2.5,0.0,0.0,3.0
953007.0,3120.0,2480.0,3.5,0.0,640.0,4.0
515000.0,2670.0,2670.0,2.5,0.0,0.0,4.0
772000.0,1640.0,1640.0,2.25,0.0,0.0,3.0
329995.0,2303.0,2303.0,2.5,0.0,0.0,4.0
409316.0,1800.0,1800.0,2.5,0.0,0.0,3.0
490000.0,4460.0,3280.0,3.5,2.0,1180.0,5.0
305000.0,1590.0,1220.0,2.5,0.0,370.0,2.0
785000.0,3070.0,2190.0,3.5,0.0,880.0,4.0
240000.0,1330.0,1330.0,1.75,0.0,0.0,2.0
325000.0,990.0,990.0,1.0,0.0,0.0,3.0
535800.0,1900.0,1900.0,2.5,0.0,0.0,4.0
720000.0,2020.0,2020.0,2.5,3.0,0.0,3.0
374000.0,2000.0,2000.0,1.75,0.0,0.0,3.0
189650.0,1100.0,1100.0,1.75,0.0,0.0,2.0
420850.0,960.0,960.0,1.0,0.0,0.0,1.0
815000.0,3488.0,3488.0,2.75,0.0,0.0,4.0
1065000.0,1890.0,1890.0,1.75,0.0,0.0,2.0
199000.0,2030.0,2030.0,2.0,0.0,0.0,4.0
195000.0,1380.0,990.0,1.75,0.0,390.0,3.0
288400.0,1870.0,1870.0,2.25,0.0,0.0,3.0
442000.0,2080.0,1220.0,2.25,0.0,860.0,4.0
619420.0,2450.0,2450.0,2.75,0.0,0.0,4.0
635000.0,2750.0,1500.0,2.25,0.0,1250.0,4.0
210000.0,1240.0,1240.0,1.0,0.0,0.0,3.0
512500.0,1900.0,1900.0,2.5,0.0,0.0,3.0
567000.0,2540.0,2540.0,2.5,0.0,0.0,3.0
525000.0,2100.0,1510.0,2.75,0.0,590.0,3.0
475000.0,1790.0,840.0,2.0,2.0,950.0,4.0
250000.0,1170.0,1170.0,2.0,0.0,0.0,3.0
220000.0,1060.0,1060.0,1.0,2.0,0.0,3.0
230000.0,1930.0,1930.0,2.0,0.0,0.0,5.0
385500.0,1540.0,1120.0,2.0,0.0,420.0,3.0
895000.0,2876.0,1970.0,3.0,2.0,906.0,5.0
368250.0,2150.0,2150.0,2.5,0.0,0.0,3.0
249900.0,1140.0,1140.0,1.0,0.0,0.0,2.0
350000.0,980.0,980.0,1.5,0.0,0.0,3.0
175000.0,1230.0,1230.0,1.75,0.0,0.0,3.0
270000.0,1390.0,860.0,1.75,0.0,530.0,3.0
495000.0,2380.0,1670.0,3.5,3.0,710.0,3.0
542500.0,3010.0,2010.0,3.25,0.0,1000.0,5.0
330000.0,1250.0,1250.0,1.0,0.0,0.0,3.0
1003000.0,2290.0,2170.0,2.75,0.0,120.0,4.0
299800.0,790.0,790.0,1.0,0.0,0.0,2.0
299900.0,2720.0,2720.0,2.5,0.0,0.0,3.0
691000.0,2550.0,1700.0,2.75,0.0,850.0,4.0
195000.0,1080.0,1080.0,1.0,0.0,0.0,2.0
405000.0,2470.0,1570.0,1.75,1.0,900.0,3.0
360000.0,850.0,550.0,0.75,2.0,300.0,2.0
256750.0,1990.0,1570.0,2.5,0.0,420.0,3.0
332500.0,1800.0,1800.0,2.25,0.0,0.0,3.0
975000.0,4850.0,4850.0,4.0,0.0,0.0,5.0
218000.0,1020.0,1020.0,1.0,0.0,0.0,3.0
429000.0,2420.0,1860.0,2.5,0.0,560.0,3.0
589000.0,2910.0,2910.0,2.5,2.0,0.0,4.0
255000.0,1060.0,1060.0,1.5,0.0,0.0,3.0
668750.0,2340.0,1590.0,2.5,2.0,750.0,4.0
344500.0,1800.0,1050.0,2.75,0.0,750.0,4.0
452000.0,1660.0,850.0,2.0,0.0,810.0,4.0
540000.0,1300.0,1300.0,1.75,0.0,0.0,3.0
246000.0,1780.0,1780.0,1.5,0.0,0.0,3.0
535000.0,1030.0,920.0,1.0,0.0,110.0,2.0
970000.0,2790.0,1130.0,3.25,3.0,1660.0,4.0
430000.0,1150.0,1150.0,1.0,0.0,0.0,3.0
520000.0,3290.0,3290.0,2.5,0.0,0.0,4.0
712000.0,3400.0,3400.0,2.5,0.0,0.0,4.0
450000.0,1200.0,1070.0,1.0,0.0,130.0,2.0
220000.0,2160.0,2160.0,2.5,0.0,0.0,4.0
525000.0,1450.0,950.0,1.0,1.0,500.0,3.0
540000.0,1470.0,1000.0,2.0,0.0,470.0,3.0
600000.0,2360.0,2360.0,2.5,0.0,0.0,4.0
600000.0,2230.0,2230.0,2.25,0.0,0.0,3.0
625000.0,2630.0,2630.0,2.5,0.0,0.0,4.0
150000.0,1010.0,1010.0,1.0,0.0,0.0,3.0
389999.0,1445.0,1300.0,2.25,0.0,145.0,3.0
285000.0,2380.0,1320.0,1.75,0.0,1060.0,3.0
744000.0,2830.0,2830.0,2.75,0.0,0.0,4.0
700000.0,3010.0,3010.0,2.5,0.0,0.0,4.0
318989.0,2000.0,2000.0,2.25,0.0,0.0,4.0
556000.0,2020.0,2020.0,2.25,0.0,0.0,3.0
275000.0,2030.0,2030.0,2.5,0.0,0.0,3.0
430000.0,2550.0,2550.0,2.75,0.0,0.0,3.0
300000.0,970.0,970.0,1.0,0.0,0.0,2.0
396450.0,1540.0,1540.0,1.75,0.0,0.0,3.0
225000.0,1396.0,1396.0,1.0,0.0,0.0,2.0
700000.0,2780.0,2780.0,3.25,0.0,0.0,4.0
260000.0,2220.0,2220.0,2.0,0.0,0.0,6.0
655000.0,2350.0,1670.0,3.5,3.0,680.0,4.0
413800.0,1440.0,1440.0,2.0,0.0,0.0,3.0
950000.0,5330.0,3570.0,3.75,2.0,1760.0,5.0
334990.0,2220.0,2220.0,2.5,0.0,0.0,4.0
1030000.0,3880.0,3700.0,4.0,3.0,180.0,3.0
1130000.0,3810.0,2680.0,3.25,1.0,1130.0,4.0
556000.0,1960.0,1600.0,3.0,0.0,360.0,3.0
360000.0,1530.0,1530.0,2.5,0.0,0.0,3.0
480000.0,3250.0,3250.0,2.25,0.0,0.0,4.0
324000.0,1750.0,1750.0,2.5,0.0,0.0,3.0
1050000.0,3440.0,3440.0,3.25,0.0,0.0,4.0
275000.0,1170.0,880.0,0.75,0.0,290.0,1.0
180000.0,870.0,870.0,1.0,0.0,0.0,3.0
749000.0,2930.0,2930.0,2.5,0.0,0.0,4.0
373500.0,800.0,800.0,1.0,0.0,0.0,2.0
770000.0,2350.0,2350.0,2.5,0.0,0.0,4.0
356000.0,1060.0,1060.0,1.75,0.0,0.0,2.0
625000.0,2060.0,1350.0,1.75,0.0,710.0,3.0
494400.0,1560.0,780.0,1.75,0.0,780.0,2.0
585000.0,3000.0,1500.0,1.75,3.0,1500.0,4.0
926300.0,1660.0,1660.0,1.5,0.0,0.0,3.0
600000.0,1650.0,1040.0,1.75,0.0,610.0,3.0
430000.0,3220.0,2450.0,3.0,0.0,770.0,4.0
307000.0,2320.0,2320.0,1.5,0.0,0.0,3.0
604700.0,2750.0,1720.0,2.75,3.0,1030.0,4.0
219900.0,910.0,910.0,1.0,0.0,0.0,3.0
270000.0,840.0,840.0,1.5,0.0,0.0,2.0
432000.0,1470.0,1090.0,2.25,0.0,380.0,3.0
300000.0,2040.0,2040.0,2.0,0.0,0.0,6.0
361000.0,1100.0,1100.0,1.0,4.0,0.0,3.0
249950.0,940.0,940.0,1.0,0.0,0.0,2.0
320000.0,1110.0,1110.0,2.0,0.0,0.0,3.0
305000.0,2200.0,1400.0,1.75,0.0,800.0,4.0
503000.0,2860.0,1510.0,1.75,4.0,1350.0,2.0
235750.0,740.0,740.0,1.0,0.0,0.0,2.0
657000.0,2740.0,1370.0,1.75,2.0,1370.0,4.0
385000.0,1250.0,1250.0,1.0,0.0,0.0,3.0
389950.0,3140.0,3140.0,2.5,0.0,0.0,4.0
150000.0,820.0,820.0,1.0,0.0,0.0,2.0
254500.0,2570.0,1720.0,2.75,0.0,850.0,4.0
555000.0,2350.0,1430.0,2.25,0.0,920.0,4.0
1075000.0,3600.0,2100.0,3.0,4.0,1500.0,4.0
245000.0,1580.0,1040.0,2.0,0.0,540.0,4.0
319950.0,1070.0,1070.0,1.0,2.0,0.0,2.0
337000.0,1070.0,1070.0,1.0,0.0,0.0,3.0
492000.0,1640.0,1640.0,2.0,0.0,0.0,4.0
348580.0,1220.0,1220.0,1.0,0.0,0.0,3.0
180000.0,1400.0,900.0,1.0,0.0,500.0,2.0
400000.0,1040.0,1040.0,1.0,0.0,0.0,3.0
295000.0,980.0,980.0,2.0,0.0,0.0,4.0
910000.0,3340.0,2240.0,3.25,0.0,1100.0,4.0
1150000.0,6040.0,4100.0,4.5,0.0,1940.0,6.0
431500.0,1900.0,1430.0,3.5,0.0,470.0,3.0
180000.0,1740.0,1020.0,1.5,0.0,720.0,4.0
677000.0,2000.0,1100.0,2.0,0.0,900.0,3.0
635700.0,3240.0,1860.0,2.5,0.0,1380.0,4.0
482000.0,2230.0,1320.0,2.25,0.0,910.0,5.0
168000.0,1160.0,1160.0,2.5,0.0,0.0,2.0
805000.0,2410.0,1410.0,2.75,0.0,1000.0,4.0
398000.0,590.0,590.0,1.0,0.0,0.0,2.0
665000.0,2600.0,2600.0,2.5,0.0,0.0,4.0
592500.0,2170.0,1370.0,3.0,0.0,800.0,4.0
940000.0,2080.0,2080.0,2.75,0.0,0.0,4.0
655000.0,2860.0,2860.0,2.5,0.0,0.0,4.0
622500.0,2980.0,2980.0,2.5,0.0,0.0,4.0
380000.0,1230.0,1060.0,2.5,0.0,170.0,2.0
648360.0,2260.0,1130.0,1.75,1.0,1130.0,4.0
432000.0,2200.0,1100.0,2.75,0.0,1100.0,3.0
1050000.0,3030.0,3030.0,2.5,0.0,0.0,4.0
353250.0,1060.0,1060.0,1.0,0.0,0.0,2.0
1000000.0,4260.0,4260.0,3.0,0.0,0.0,4.0
320000.0,998.0,798.0,2.25,0.0,200.0,3.0
349900.0,2052.0,2052.0,2.5,0.0,0.0,4.0
330000.0,3150.0,3150.0,3.5,0.0,0.0,4.0
408000.0,1950.0,1950.0,2.25,0.0,0.0,3.0
321000.0,1347.0,1347.0,2.25,0.0,0.0,3.0
1051000.0,3860.0,3860.0,3.75,0.0,0.0,4.0
359000.0,1360.0,1360.0,1.5,0.0,0.0,3.0
300000.0,2760.0,2760.0,2.5,0.0,0.0,5.0
380000.0,2420.0,2420.0,3.5,0.0,0.0,5.0
660000.0,2450.0,2450.0,2.5,0.0,0.0,3.0
355000.0,1280.0,1280.0,2.25,0.0,0.0,3.0
259000.0,1550.0,1550.0,2.5,0.0,0.0,3.0
353000.0,550.0,550.0,1.0,0.0,0.0,1.0
430000.0,1520.0,1240.0,2.5,0.0,280.0,2.0
460000.0,1670.0,1170.0,1.0,0.0,500.0,3.0
80000.0,430.0,430.0,0.75,0.0,0.0,1.0
782000.0,2380.0,2380.0,2.5,0.0,0.0,4.0
218000.0,960.0,960.0,1.0,0.0,0.0,3.0
325000.0,1920.0,1120.0,1.0,2.0,800.0,3.0
980000.0,3680.0,2060.0,3.0,3.0,1620.0,4.0
902000.0,2530.0,1570.0,2.25,0.0,960.0,4.0
556000.0,3840.0,3840.0,2.5,0.0,0.0,5.0
662990.0,1240.0,1240.0,1.75,0.0,0.0,3.0
225000.0,1300.0,1300.0,1.0,0.0,0.0,2.0
439950.0,2380.0,2380.0,2.5,0.0,0.0,4.0
175000.0,1300.0,1300.0,1.0,0.0,0.0,2.0
306000.0,780.0,780.0,1.0,0.0,0.0,2.0
235000.0,1810.0,1230.0,2.5,0.0,580.0,4.0
399500.0,2420.0,2420.0,1.75,0.0,0.0,3.0
478000.0,1280.0,1280.0,1.0,0.0,0.0,3.0
515000.0,1680.0,1140.0,1.0,0.0,540.0,2.0
550000.0,2510.0,2510.0,2.5,0.0,0.0,3.0
149000.0,1700.0,1700.0,1.0,0.0,0.0,3.0
526000.0,1680.0,960.0,1.75,0.0,720.0,3.0
527550.0,820.0,820.0,0.75,0.0,0.0,1.0
1050000.0,4380.0,4380.0,4.0,0.0,0.0,3.0
625000.0,2600.0,2600.0,2.5,0.0,0.0,3.0
950000.0,3400.0,3400.0,3.25,0.0,0.0,5.0
377691.0,2120.0,1320.0,1.75,0.0,800.0,5.0
648475.0,2250.0,1200.0,2.75,0.0,1050.0,4.0
383000.0,1800.0,1200.0,1.0,0.0,600.0,3.0
535000.0,2210.0,2210.0,2.5,0.0,0.0,3.0
449950.0,1560.0,1560.0,2.0,0.0,0.0,3.0
465425.0,2430.0,2430.0,2.75,0.0,0.0,4.0
675000.0,2560.0,2560.0,2.5,0.0,0.0,4.0
599000.0,1960.0,1410.0,2.75,0.0,550.0,3.0
416000.0,1110.0,1110.0,1.5,0.0,0.0,3.0
595000.0,1030.0,830.0,1.5,0.0,200.0,2.0
200000.0,1350.0,1350.0,1.0,0.0,0.0,4.0
402000.0,1540.0,1540.0,2.0,0.0,0.0,3.0
433000.0,1830.0,1010.0,1.75,0.0,820.0,4.0
275000.0,1930.0,1930.0,1.5,0.0,0.0,4.0
410000.0,1650.0,1650.0,2.0,0.0,0.0,3.0
554820.0,3510.0,2210.0,2.0,2.0,1300.0,4.0
735000.0,2390.0,2390.0,2.5,0.0,0.0,3.0
607000.0,1230.0,1230.0,1.0,0.0,0.0,3.0
549900.0,2830.0,2830.0,3.0,0.0,0.0,4.0
258000.0,1620.0,1310.0,1.75,0.0,310.0,3.0
661254.0,2290.0,1690.0,4.0,0.0,600.0,4.0
945000.0,2840.0,1420.0,2.0,0.0,1420.0,4.0
799950.0,4220.0,4220.0,3.5,0.0,0.0,4.0
132500.0,1080.0,1080.0,1.0,0.0,0.0,3.0
467100.0,1620.0,1190.0,1.75,0.0,430.0,3.0
641000.0,1620.0,940.0,1.75,0.0,680.0,3.0
350000.0,1010.0,1010.0,1.0,0.0,0.0,3.0
335000.0,1750.0,1240.0,2.5,0.0,510.0,4.0
900000.0,4080.0,4080.0,3.5,3.0,0.0,3.0
440000.0,2560.0,1280.0,2.5,0.0,1280.0,4.0
464600.0,1120.0,1120.0,1.75,0.0,0.0,3.0
300000.0,1340.0,1340.0,1.0,2.0,0.0,2.0
670500.0,1590.0,1590.0,2.0,0.0,0.0,4.0
552000.0,1430.0,1080.0,1.0,0.0,350.0,3.0
244000.0,1450.0,1450.0,1.0,0.0,0.0,4.0
788600.0,3500.0,3500.0,2.75,0.0,0.0,4.0
445000.0,1630.0,1630.0,2.0,0.0,0.0,3.0
530000.0,1814.0,944.0,1.75,0.0,870.0,4.0
90000.0,580.0,580.0,1.0,0.0,0.0,2.0
585000.0,1670.0,1670.0,2.0,0.0,0.0,3.0
498000.0,1140.0,1140.0,2.0,0.0,0.0,2.0
379000.0,800.0,800.0,1.0,2.0,0.0,2.0
462000.0,1300.0,820.0,1.75,0.0,480.0,3.0
388000.0,2440.0,2440.0,2.5,0.0,0.0,4.0
255000.0,1490.0,1490.0,2.0,0.0,0.0,3.0
665000.0,1800.0,1320.0,2.75,0.0,480.0,3.0
550000.0,1830.0,1830.0,2.0,0.0,0.0,3.0
606000.0,1500.0,1000.0,1.0,0.0,500.0,3.0
334000.0,2210.0,1410.0,2.5,2.0,800.0,4.0
360000.0,1270.0,1270.0,2.0,0.0,0.0,3.0
235000.0,1140.0,1010.0,1.0,0.0,130.0,2.0
580000.0,1620.0,1470.0,2.5,4.0,150.0,3.0
355000.0,1220.0,1220.0,2.0,0.0,0.0,3.0
375000.0,750.0,750.0,2.5,0.0,0.0,2.0
372000.0,1960.0,1340.0,1.75,0.0,620.0,4.0
479000.0,1370.0,1370.0,1.0,0.0,0.0,3.0
501000.0,1010.0,1010.0,1.0,0.0,0.0,2.0
245000.0,1260.0,1260.0,1.75,0.0,0.0,3.0
496700.0,1740.0,1740.0,2.5,0.0,0.0,3.0
347000.0,2670.0,2670.0,1.5,0.0,0.0,4.0
199000.0,720.0,720.0,1.0,0.0,0.0,2.0
440500.0,2460.0,2460.0,2.5,0.0,0.0,3.0
820000.0,3670.0,3670.0,2.5,0.0,0.0,4.0
325000.0,2630.0,1640.0,3.5,3.0,990.0,4.0
195000.0,1570.0,1570.0,1.75,0.0,0.0,3.0
675000.0,2980.0,1820.0,3.0,0.0,1160.0,3.0
295000.0,1560.0,1560.0,2.5,0.0,0.0,3.0
355300.0,1620.0,1620.0,2.5,0.0,0.0,3.0
276000.0,1140.0,1140.0,1.0,0.0,0.0,3.0
460000.0,2730.0,1570.0,1.5,0.0,1160.0,2.0
880000.0,2130.0,2130.0,2.0,0.0,0.0,3.0
370000.0,1780.0,1780.0,2.5,0.0,0.0,3.0
346000.0,2100.0,2100.0,2.5,0.0,0.0,4.0
172500.0,1140.0,1140.0,1.0,0.0,0.0,3.0
379950.0,1690.0,1140.0,1.5,0.0,550.0,3.0
468000.0,1160.0,860.0,1.0,0.0,300.0,2.0
477000.0,1720.0,1720.0,2.75,0.0,0.0,4.0
529000.0,1210.0,1210.0,1.0,0.0,0.0,3.0
312000.0,1255.0,1255.0,1.5,0.0,0.0,3.0
326100.0,880.0,880.0,1.0,0.0,0.0,2.0
360000.0,1050.0,1050.0,1.0,0.0,0.0,3.0
438000.0,1650.0,1650.0,1.75,0.0,0.0,3.0
360000.0,1570.0,1570.0,1.0,0.0,0.0,3.0
1050000.0,2920.0,1470.0,2.5,3.0,1450.0,4.0
688000.0,3000.0,1970.0,3.0,3.0,1030.0,4.0
585000.0,1850.0,1850.0,1.75,0.0,0.0,3.0
265000.0,1440.0,1000.0,2.5,0.0,440.0,3.0
375000.0,1440.0,1440.0,1.75,0.0,0.0,3.0
326500.0,1810.0,1810.0,1.0,0.0,0.0,3.0
160000.0,1180.0,1180.0,1.0,0.0,0.0,2.0
735000.0,3390.0,3390.0,2.75,0.0,0.0,5.0
400000.0,1470.0,1470.0,1.0,0.0,0.0,2.0
800000.0,2680.0,1380.0,2.5,0.0,1300.0,4.0
949880.0,2290.0,2290.0,2.25,0.0,0.0,4.0
405000.0,1980.0,1310.0,1.75,0.0,670.0,3.0
399000.0,2870.0,2540.0,2.5,0.0,330.0,4.0
730001.0,1840.0,1010.0,2.0,0.0,830.0,3.0
260000.0,1630.0,1630.0,2.0,0.0,0.0,3.0
751750.0,1880.0,1880.0,2.0,0.0,0.0,2.0
325000.0,1780.0,1780.0,1.75,0.0,0.0,3.0
344950.0,2330.0,1400.0,2.0,0.0,930.0,4.0
457500.0,1840.0,1050.0,1.75,0.0,790.0,3.0
389000.0,2330.0,1190.0,2.0,0.0,1140.0,5.0
515000.0,3200.0,3200.0,2.5,0.0,0.0,4.0
732000.0,2330.0,1410.0,2.5,4.0,920.0,3.0
415000.0,1950.0,1350.0,2.25,0.0,600.0,3.0
535000.0,1040.0,1040.0,1.0,0.0,0.0,2.0
540000.0,1960.0,1960.0,4.25,0.0,0.0,4.0
525000.0,2750.0,1750.0,3.0,0.0,1000.0,5.0
570000.0,1930.0,1930.0,1.75,0.0,0.0,3.0
569950.0,4850.0,4850.0,4.5,0.0,0.0,5.0
283200.0,1982.0,1982.0,2.5,0.0,0.0,4.0
1100000.0,2640.0,1750.0,2.75,0.0,890.0,3.0
830000.0,1850.0,1430.0,2.5,0.0,420.0,4.0
495000.0,1940.0,1430.0,2.25,0.0,510.0,4.0
292050.0,2840.0,1710.0,3.0,0.0,1130.0,5.0
415000.0,1900.0,1130.0,1.5,0.0,770.0,5.0
295832.0,1410.0,960.0,1.0,0.0,450.0,5.0
450000.0,2520.0,2520.0,2.5,0.0,0.0,4.0
857000.0,3720.0,3720.0,3.0,0.0,0.0,4.0
499950.0,1820.0,1430.0,3.5,0.0,390.0,3.0
465000.0,1560.0,1560.0,2.0,0.0,0.0,3.0
329000.0,1600.0,1150.0,1.0,0.0,450.0,3.0
475000.0,1230.0,1230.0,2.0,0.0,0.0,3.0
255000.0,960.0,960.0,1.0,0.0,0.0,3.0
435000.0,1270.0,1270.0,1.0,2.0,0.0,3.0
685000.0,2810.0,2810.0,2.5,0.0,0.0,3.0
715000.0,2160.0,2160.0,2.5,0.0,0.0,2.0
780000.0,2520.0,1560.0,3.0,0.0,960.0,3.0
345000.0,1180.0,990.0,1.5,0.0,190.0,2.0
355000.0,1810.0,1810.0,2.25,0.0,0.0,4.0
282000.0,1680.0,1240.0,2.5,0.0,440.0,3.0
244000.0,910.0,910.0,1.0,0.0,0.0,3.0
967500.0,3250.0,2370.0,3.75,2.0,880.0,3.0
375000.0,2000.0,1520.0,1.5,0.0,480.0,3.0
527500.0,2310.0,1760.0,1.75,0.0,550.0,3.0
994000.0,2510.0,1810.0,2.25,2.0,700.0,3.0
313000.0,1320.0,1320.0,1.75,0.0,0.0,3.0
587000.0,2370.0,2370.0,2.25,0.0,0.0,3.0
304000.0,900.0,900.0,1.0,0.0,0.0,3.0
675000.0,2540.0,2540.0,2.5,1.0,0.0,3.0
305000.0,2100.0,1050.0,1.0,0.0,1050.0,4.0
280000.0,1200.0,920.0,1.0,0.0,280.0,3.0
960000.0,3720.0,3720.0,4.0,0.0,0.0,5.0
500000.0,1760.0,1760.0,2.25,0.0,0.0,3.0
274950.0,1670.0,1320.0,1.75,0.0,350.0,3.0
455600.0,2420.0,2420.0,2.5,0.0,0.0,3.0
970000.0,3480.0,3480.0,3.0,0.0,0.0,5.0
312900.0,1630.0,1630.0,2.5,0.0,0.0,4.0
535000.0,2340.0,2340.0,2.5,0.0,0.0,4.0
427000.0,920.0,920.0,1.0,0.0,0.0,2.0
405000.0,910.0,910.0,1.0,0.0,0.0,2.0
480000.0,1150.0,1150.0,1.0,2.0,0.0,3.0
725000.0,2500.0,1450.0,1.5,2.0,1050.0,3.0
293000.0,3250.0,3250.0,2.5,2.0,0.0,4.0
268000.0,1930.0,1030.0,2.0,0.0,900.0,4.0
475000.0,3400.0,2500.0,3.5,0.0,900.0,4.0
488000.0,1590.0,1590.0,2.5,0.0,0.0,3.0
760000.0,3330.0,3330.0,2.5,0.0,0.0,4.0
754950.0,2610.0,2610.0,2.5,0.0,0.0,3.0
263900.0,1658.0,1658.0,2.5,0.0,0.0,3.0
460000.0,1600.0,1240.0,3.5,0.0,360.0,3.0
399950.0,1296.0,1296.0,3.0,0.0,0.0,3.0
370000.0,1280.0,1080.0,2.25,0.0,200.0,2.0
1149000.0,5940.0,4950.0,3.0,4.0,990.0,4.0
450800.0,2510.0,2510.0,3.25,0.0,0.0,4.0
627000.0,2710.0,1650.0,3.5,0.0,1060.0,3.0
495000.0,1750.0,1750.0,2.5,0.0,0.0,3.0
310000.0,1430.0,1430.0,1.0,0.0,0.0,3.0
550000.0,1660.0,930.0,1.0,0.0,730.0,4.0
215000.0,1320.0,1320.0,1.0,0.0,0.0,2.0
